,dt,o,h,l,c
329,2020-01-07 20:30:00,8109.99999973,8173.32771903,8082.0,8160.38118619
330,2020-01-07 21:00:00,8163.44145852,8187.8881596,8062.45494138,8076.40795864
331,2020-01-07 21:30:00,8077.33429622,8087.83943569,8005.10000004,8022.21668033
332,2020-01-07 22:00:00,8011.80000002,8064.0,7956.0,8014.90797001
333,2020-01-07 22:30:00,8017.24841221,8060.32512014,7998.58805601,8048.27211741
334,2020-01-07 23:00:00,8050.39843569,8082.25113717,8020.4767695,8080.87637119
335,2020-01-07 23:30:00,8078.76865959,8200.0,8077.2609479,8150.7253787
336,2020-01-08 00:00:00,8150.0,8350.0,8144.32289584,8330.31456067
337,2020-01-08 00:30:00,8330.41456068,8453.97641769,8285.3796788,8429.092522
338,2020-01-08 01:00:00,8429.39253207,8449.99999991,8342.10526317,8416.32097229
339,2020-01-08 01:30:00,8415.00000006,8421.72660083,8345.65371933,8371.0
340,2020-01-08 02:00:00,8366.50127159,8419.36102763,8292.6049043,8299.25304865
341,2020-01-08 02:30:00,8299.25304862,8376.51804669,8260.0,8289.17474606
342,2020-01-08 03:00:00,8278.36110004,8317.91985977,8230.0,8264.55357843
343,2020-01-08 03:30:00,8261.59336846,8336.98628723,8258.5,8302.0
344,2020-01-08 04:00:00,8295.90300609,8341.64969692,8295.90300609,8304.81411871
345,2020-01-08 04:30:00,8304.03898748,8353.73223681,8285.41511123,8342.67560273
346,2020-01-08 05:00:00,8342.88001051,8376.35433089,8316.57955975,8319.26907993
347,2020-01-08 05:30:00,8322.91728359,8359.90225427,8310.65352833,8335.48203946
348,2020-01-08 06:00:00,8335.53204446,8365.67,8322.2291441,8347.11695305
349,2020-01-08 06:30:00,8350.53348445,8352.22047502,8322.21994637,8342.15783119
350,2020-01-08 07:00:00,8344.06308076,8346.94976744,8317.94000008,8331.27962662
351,2020-01-08 07:30:00,8331.4704388,8331.4704388,8279.44804348,8298.71308714
352,2020-01-08 08:00:00,8297.59188245,8304.66012667,8266.7419796,8302.79632018
353,2020-01-08 08:30:00,8302.74632016,8326.09923652,8295.00000001,8310.86866807
354,2020-01-08 09:00:00,8312.15659367,8317.0450955,8282.65163361,8312.33793363
355,2020-01-08 09:30:00,8312.38793362,8317.58296111,8278.76510308,8296.40280671
356,2020-01-08 10:00:00,8296.50280672,8357.41541999,8284.78390827,8333.77837497
357,2020-01-08 10:30:00,8334.8205977,8354.06294862,8324.04658525,8325.26254058
358,2020-01-08 11:00:00,8325.56254064,8366.11553568,8325.46254065,8359.76408296
359,2020-01-08 11:30:00,8356.99387316,8363.48614894,8329.52063501,8334.54069495
360,2020-01-08 12:00:00,8332.57965923,8349.14647781,8313.94739687,8337.75309874
361,2020-01-08 12:30:00,8335.6189617,8340.0,8275.57205008,8284.33585633
362,2020-01-08 13:00:00,8284.94090344,8311.16844188,8222.04298034,8311.16844188
363,2020-01-08 13:30:00,8311.16844189,8426.45953672,8305.12442251,8382.00000004
364,2020-01-08 14:00:00,8382.10000005,8382.10000005,8213.24113471,8287.52792883
365,2020-01-08 14:30:00,8285.0822491,8340.11323499,8285.0822491,8311.43148541
366,2020-01-08 15:00:00,8309.13422222,8312.66844431,8281.40087806,8283.2443579
367,2020-01-08 15:30:00,8282.28818439,8359.02475669,8244.30558,8321.57478464
368,2020-01-08 16:00:00,8306.14457064,8337.17062315,8230.0,8230.0
369,2020-01-08 16:30:00,8240.4,8282.17818437,8060.0,8115.01
370,2020-01-08 17:00:00,8110.005,8131.99473416,8005.01,8066.57999981
371,2020-01-08 17:30:00,8066.57999981,8113.07999993,8053.80000004,8077.99773563
372,2020-01-08 18:00:00,8073.76836177,8097.38139426,8054.15345544,8054.55902882
373,2020-01-08 18:30:00,8054.5590288,8079.28999999,8040.10586714,8055.00000002
374,2020-01-08 19:00:00,8055.00000002,8068.95651086,8037.8529695,8041.83796889
375,2020-01-08 19:30:00,8041.87925336,8048.0,7970.0,7970.0
376,2020-01-08 20:00:00,7968.29493288,7979.28811816,7872.80802,7941.63206864
377,2020-01-08 20:30:00,7947.10399994,8059.28226443,7936.08013743,8048.77498117
378,2020-01-08 21:00:00,8045.0,8045.0,7978.8697377,8017.59122871
379,2020-01-08 21:30:00,8017.5912287,8029.04412942,7978.8203643,8013.55253512
380,2020-01-08 22:00:00,8014.39632898,8024.07961616,7990.0,7994.99999999
381,2020-01-08 22:30:00,7994.99999999,8082.258379,7994.99999999,8075.63991026
382,2020-01-08 23:00:00,8075.93991017,8115.0391109,8042.35001741,8111.62315466
383,2020-01-08 23:30:00,8104.40303994,8122.94978028,8022.5,8052.34312978
384,2020-01-09 00:00:00,8052.44312985,8052.52381603,7936.25710513,7979.90000001
385,2020-01-09 00:30:00,7984.28327916,7998.00139839,7935.46469655,7955.83014579
386,2020-01-09 01:00:00,7956.71463493,7988.24795147,7950.38013156,7984.54543677
387,2020-01-09 01:30:00,7983.6856845,8034.00858904,7983.58568449,8004.23390142
388,2020-01-09 02:00:00,8005.56772212,8025.69972821,7990.58862479,7999.16906892
389,2020-01-09 02:30:00,7999.169069,8005.21677711,7981.35759009,7983.4021373
390,2020-01-09 03:00:00,7983.45213728,7991.99920078,7947.36842105,7974.18044395
391,2020-01-09 03:30:00,7980.91460264,7982.65165329,7939.0,7956.34892931
392,2020-01-09 04:00:00,7955.12783758,7974.7387422,7927.0,7945.03788519
393,2020-01-09 04:30:00,7943.64484512,7974.96182772,7937.92362722,7968.80410109
394,2020-01-09 05:00:00,7966.57729303,7966.57729303,7936.65710517,7941.86836246
395,2020-01-09 05:30:00,7941.34134874,7957.41953793,7925.4528406,7940.44319352
396,2020-01-09 06:00:00,7941.23011236,7948.9,7905.37275156,7932.39222162
397,2020-01-09 06:30:00,7932.39222162,7941.2497675,7899.77000001,7911.84199897
398,2020-01-09 07:00:00,7912.87215938,7956.13827729,7905.11017525,7951.53827799
399,2020-01-09 07:30:00,7951.53827803,7972.30495619,7935.53730881,7948.84057313
400,2020-01-09 08:00:00,7948.89057311,7956.84861348,7931.05793502,7933.47375813
401,2020-01-09 08:30:00,7932.17166881,7936.84568667,7912.27484753,7933.78275465
402,2020-01-09 09:00:00,7933.78275465,7933.78275465,7861.25611084,7883.22754325
403,2020-01-09 09:30:00,7884.74613947,7908.03730262,7869.07536558,7871.25907831
404,2020-01-09 10:00:00,7872.42711396,7932.55028173,7857.0,7914.33589524
405,2020-01-09 10:30:00,7912.62625766,7926.90886086,7875.860686,7895.14453443
406,2020-01-09 11:00:00,7892.90707472,7900.32162295,7867.3569782,7871.3533402
407,2020-01-09 11:30:00,7870.31696463,7885.37437554,7857.23010531,7871.23684056
408,2020-01-09 12:00:00,7874.0,7891.57238609,7872.130481,7882.18784785
409,2020-01-09 12:30:00,7885.0,7915.32469612,7883.93067261,7902.13205893
410,2020-01-09 13:00:00,7905.04834198,7946.95530116,7904.0,7930.96506926
411,2020-01-09 13:30:00,7931.26517038,7941.75907637,7890.47521429,7897.61682453
412,2020-01-09 14:00:00,7897.71682455,7920.19454099,7880.36109098,7895.51983925
413,2020-01-09 14:30:00,7895.51983924,7899.7527555,7877.101553,7884.27932972
414,2020-01-09 15:00:00,7884.32932967,7927.64215999,7883.9199892,7901.8189353
415,2020-01-09 15:30:00,7901.81893529,7913.47226838,7893.30096653,7905.32316991
416,2020-01-09 16:00:00,7904.81558506,7917.96293654,7811.20789063,7835.97649911
417,2020-01-09 16:30:00,7834.04986677,7854.99999999,7816.3691266,7823.0
418,2020-01-09 17:00:00,7821.25000001,7838.85603187,7782.08334081,7794.76415695
419,2020-01-09 17:30:00,7791.97225978,7841.43057817,7790.65131536,7798.94590707
420,2020-01-09 18:00:00,7801.52843432,7818.67197883,7790.47224885,7813.32837019
421,2020-01-09 18:30:00,7815.25470381,7829.381083,7805.00000004,7811.29859409
422,2020-01-09 19:00:00,7810.38728986,7864.05117779,7810.38728986,7852.32939029
423,2020-01-09 19:30:00,7852.9153243,7948.0,7852.32939037,7918.15299724
424,2020-01-09 20:00:00,7919.03165812,7998.72499171,7912.26818878,7961.3775958
425,2020-01-09 20:30:00,7961.37759576,7961.37759576,7808.77622851,7820.0
426,2020-01-09 21:00:00,7820.0,7845.01992653,7752.0,7839.79211027
427,2020-01-09 21:30:00,7837.14078065,7837.14078065,7789.85130391,7791.63202192
428,2020-01-09 22:00:00,7790.04000026,7828.25912386,7789.24000005,7822.43988742
429,2020-01-09 22:30:00,7821.89999949,7870.07546423,7805.28535295,7814.29680959
430,2020-01-09 23:00:00,7809.55583812,7833.11974067,7792.92,7831.7907092
431,2020-01-09 23:30:00,7828.79664285,7834.27498188,7805.14368672,7821.52457833
432,2020-01-10 00:00:00,7819.57439255,7851.3851691,7816.92890857,7840.86237725
433,2020-01-10 00:30:00,7849.42586249,7849.52586249,7819.88362245,7825.50432856
434,2020-01-10 01:00:00,7821.36399093,7840.81808732,7805.26052308,7806.74123004
435,2020-01-10 01:30:00,7806.83883573,7817.235613,7791.34188694,7804.73483015
436,2020-01-10 02:00:00,7805.69713315,7824.65402363,7793.4074432,7822.61422267
437,2020-01-10 02:30:00,7822.29152496,7822.29152496,7797.43710017,7802.89470861
438,2020-01-10 03:00:00,7801.50845301,7823.84398332,7800.34160632,7803.62563152
439,2020-01-10 03:30:00,7803.50564746,7819.22757744,7771.26187164,7819.22757744
440,2020-01-10 04:00:00,7818.59962302,7820.52034087,7775.84919002,7786.1165233
441,2020-01-10 04:30:00,7785.79850066,7804.38721161,7771.42996,7797.67716084
442,2020-01-10 05:00:00,7795.96447493,7798.05203915,7781.20000019,7781.44847414
443,2020-01-10 05:30:00,7781.22423705,7782.73327531,7740.0,7750.26152638
444,2020-01-10 06:00:00,7749.24040059,7761.9909252,7720.326877,7750.07566201
445,2020-01-10 06:30:00,7750.57566157,7787.85215998,7742.74197387,7746.68821127
446,2020-01-10 07:00:00,7746.275494,7753.15873398,7728.34718459,7751.07837048
447,2020-01-10 07:30:00,7749.74724815,7753.53632079,7727.7457502,7750.06152755
448,2020-01-10 08:00:00,7750.84960029,7753.48226737,7700.0,7713.69458167
449,2020-01-10 08:30:00,7714.2823597,7724.53638096,7685.00000002,7704.89835608
450,2020-01-10 09:00:00,7706.94681174,7747.21976982,7693.73141232,7743.84939206
451,2020-01-10 09:30:00,7741.5627956,7750.0,7717.12863639,7720.06132796
452,2020-01-10 10:00:00,7716.56594876,7777.71709998,7676.27,7769.16861595
453,2020-01-10 10:30:00,7769.16861594,7781.9833407,7738.23737501,7768.87683616
454,2020-01-10 11:00:00,7773.55000001,7845.49446847,7768.076836,7825.00000002
455,2020-01-10 11:30:00,7825.52555729,7856.24896829,7786.38411187,7840.65
456,2020-01-10 12:00:00,7840.34999995,7859.99999999,7810.00000001,7831.46533261
457,2020-01-10 12:30:00,7835.01681301,7898.46208596,7835.01681301,7894.84537405
458,2020-01-10 13:00:00,7896.81481197,7928.5180403,7871.49333396,7926.37190621
459,2020-01-10 13:30:00,7926.37190622,7941.84276874,7865.79981257,7870.13205305
460,2020-01-10 14:00:00,7870.13205306,7934.32192074,7854.01000001,7921.15860633
461,2020-01-10 14:30:00,7914.61599515,7980.05,7911.25860636,7977.6271253
462,2020-01-10 15:00:00,7972.26121204,8086.99999999,7950.20718153,8026.40746111
463,2020-01-10 15:30:00,8027.30000002,8085.29173573,8020.03500377,8064.26236874
464,2020-01-10 16:00:00,8062.35915616,8139.67192307,7953.74075359,8010.592285
465,2020-01-10 16:30:00,8010.592285,8045.9285717,7934.70747573,7954.9
466,2020-01-10 17:00:00,7954.9,7970.61096018,7914.71430816,7933.71430815
467,2020-01-10 17:30:00,7934.4143083,7975.68086709,7914.20000005,7965.41136745
468,2020-01-10 18:00:00,7965.41136746,8110.73641314,7965.41136746,8086.06494587
469,2020-01-10 18:30:00,8082.47266547,8103.96375259,7997.1545741,8022.94102655
470,2020-01-10 19:00:00,8023.96574296,8120.5927343,7966.3398805,8020.16084207
471,2020-01-10 19:30:00,8020.0,8092.6111743,8020.0,8064.16787285
472,2020-01-10 20:00:00,8055.60000007,8097.89999995,8046.60538769,8088.81097907
473,2020-01-10 20:30:00,8088.96352864,8092.25115419,8049.23800129,8070.95213988
474,2020-01-10 21:00:00,8074.35016178,8112.24930528,8062.55827953,8095.602969
475,2020-01-10 21:30:00,8093.52388254,8132.381218,8031.87398312,8054.62892385
476,2020-01-10 22:00:00,8045.06016051,8059.90933992,7985.60702715,8030.2967115
477,2020-01-10 22:30:00,8029.6,8100.12007002,8029.6,8089.25212882
478,2020-01-10 23:00:00,8089.15212881,8096.0,8065.00000147,8093.1943338
479,2020-01-10 23:30:00,8093.5352699,8194.34559945,8090.38879901,8194.15195409
480,2020-01-11 00:00:00,8196.888,8199.34559945,8146.2479284,8151.49000005
481,2020-01-11 00:30:00,8150.89000001,8174.74999999,8129.00654778,8166.25526988
482,2020-01-11 01:00:00,8168.85542494,8246.40829485,8155.05058976,8235.21498131
483,2020-01-11 01:30:00,8244.91277336,8251.04477523,8189.79151381,8205.6999998
484,2020-01-11 02:00:00,8201.9383885,8211.72490898,8160.0,8192.30192711
485,2020-01-11 02:30:00,8191.90192703,8214.22999999,8168.49238198,8205.72898763
486,2020-01-11 03:00:00,8205.72898764,8207.5822038,8162.36946388,8169.04392156
487,2020-01-11 03:30:00,8167.85275757,8177.22546656,8133.49265975,8159.49191931
488,2020-01-11 04:00:00,8157.20288075,8179.456016,8102.34566007,8107.1119827
489,2020-01-11 04:30:00,8107.1119827,8136.84382605,8103.45227582,8121.15309737
490,2020-01-11 05:00:00,8120.0,8120.0,8057.22222577,8062.69397883
491,2020-01-11 05:30:00,8060.11333219,8093.4555732,8047.02287429,8085.23468741
492,2020-01-11 06:00:00,8084.0,8107.98203117,8060.20789091,8097.22635076
493,2020-01-11 06:30:00,8105.28028916,8127.01999999,8100.16498,8124.22539029
494,2020-01-11 07:00:00,8124.12539026,8145.92425464,8106.02049762,8112.00000001
495,2020-01-11 07:30:00,8113.29999909,8113.29999909,8063.95946748,8072.44017238
496,2020-01-11 08:00:00,8075.10387333,8095.54543786,8041.80517602,8089.92010168
497,2020-01-11 08:30:00,8082.4741369,8097.83418164,8055.21510017,8055.21510017
498,2020-01-11 09:00:00,8055.21510017,8119.88,8054.0246706,8119.88
499,2020-01-11 09:30:00,8119.99999999,8129.6,8099.8,8111.57548989
500,2020-01-11 10:00:00,8104.93173664,8104.93173664,8075.89030306,8083.49710955
501,2020-01-11 10:30:00,8084.0,8085.81441174,8044.78127526,8058.2692597
502,2020-01-11 11:00:00,8053.926786,8065.80968006,8011.65627591,8065.0
503,2020-01-11 11:30:00,8061.13421255,8072.79653653,8035.26382108,8037.72585659
504,2020-01-11 12:00:00,8039.20433123,8061.85691941,8023.0,8040.644959
505,2020-01-11 12:30:00,8045.58265002,8067.0,8027.76688114,8063.14716739
506,2020-01-11 13:00:00,8061.91787995,8092.4371911,8050.0,8058.40650757
507,2020-01-11 13:30:00,8057.83733244,8102.0517006,8057.83733244,8090.86885722
508,2020-01-11 14:00:00,8090.96885672,8120.09300194,8070.89310192,8091.47569128
509,2020-01-11 14:30:00,8091.5756913,8093.73829964,8052.55810008,8053.19619818
510,2020-01-11 15:00:00,8053.46974004,8082.21448516,8052.82040233,8063.53576105
511,2020-01-11 15:30:00,8068.0,8105.73760052,8068.0,8099.29999984
512,2020-01-11 16:00:00,8099.19999983,8158.38081538,8070.57865939,8143.31237802
513,2020-01-11 16:30:00,8140.0,8179.83792348,8125.80951375,8165.17840608
514,2020-01-11 17:00:00,8165.37842611,8209.0,8151.00304523,8204.49314202
515,2020-01-11 17:30:00,8205.08978289,8218.18205413,8156.69919798,8159.85898125
516,2020-01-11 18:00:00,8159.85898126,8167.7177556,8141.99999999,8161.20803829
517,2020-01-11 18:30:00,8161.21441369,8188.09262019,8152.34552081,8167.50003885
518,2020-01-11 19:00:00,8167.99429649,8177.79508863,8144.0816764,8146.7095972
519,2020-01-11 19:30:00,8146.7095972,8162.0,8140.0,8158.04282744
520,2020-01-11 20:00:00,8153.95464227,8186.11035693,8152.27732113,8163.4451234
521,2020-01-11 20:30:00,8161.29398905,8172.99999999,8144.0,8165.21622078
522,2020-01-11 21:00:00,8162.68974495,8173.48882219,8155.5,8160.82526403
523,2020-01-11 21:30:00,8161.2051419,8284.21185622,8063.58487488,8106.75482653
524,2020-01-11 22:00:00,8105.28929882,8105.28929882,8031.56000001,8078.82057041
525,2020-01-11 22:30:00,8077.25068669,8098.12999997,8055.6461469,8079.54165716
526,2020-01-11 23:00:00,8080.78218401,8080.78218401,8035.197875,8064.98624358
527,2020-01-11 23:30:00,8066.99033939,8067.31506072,8005.48583795,8022.57252717
528,2020-01-12 00:00:00,8025.83378365,8041.2691071,7962.61894706,8036.63449482
529,2020-01-12 00:30:00,8036.63449483,8076.73028886,8022.35041541,8060.4409641
530,2020-01-12 01:00:00,8062.02196583,8079.12913326,8037.88632487,8072.24663337
531,2020-01-12 01:30:00,8071.58824785,8087.99999999,8051.13818233,8064.41493538
532,2020-01-12 02:00:00,8064.88230319,8084.84331289,8050.57369576,8073.61993273
533,2020-01-12 02:30:00,8073.69389701,8109.07846645,8070.48902509,8095.34020706
534,2020-01-12 03:00:00,8095.34020715,8110.74035916,8065.20000002,8077.62492619
535,2020-01-12 03:30:00,8079.03143996,8095.88453247,8075.50452282,8089.75680793
536,2020-01-12 04:00:00,8090.08521189,8107.40470812,8085.84688328,8096.13069854
537,2020-01-12 04:30:00,8096.13069846,8096.13069846,8071.78159605,8072.98567934
538,2020-01-12 05:00:00,8072.93567939,8094.75726235,8072.13882221,8092.26330861
539,2020-01-12 05:30:00,8092.3633086,8108.26527767,8085.00000001,8106.24598099
540,2020-01-12 06:00:00,8106.03893512,8150.88999999,8105.98893509,8119.1085836
541,2020-01-12 06:30:00,8118.60858354,8128.52422666,8081.81186568,8085.61241443
542,2020-01-12 07:00:00,8085.6124144,8100.20259412,8081.57073889,8086.83129878
543,2020-01-12 07:30:00,8089.91803869,8111.24726394,8088.37812063,8098.74620525
544,2020-01-12 08:00:00,8097.19142892,8130.0,8087.76557226,8126.8803947
545,2020-01-12 08:30:00,8125.30000008,8142.43740662,8111.4202974,8138.15474028
546,2020-01-12 09:00:00,8137.9169865,8156.08574762,8120.20000002,8156.08574762
547,2020-01-12 09:30:00,8154.60378723,8161.0,8122.72024759,8132.30000047
548,2020-01-12 10:00:00,8137.01097631,8138.81024018,8098.19486054,8111.10000054
549,2020-01-12 10:30:00,8114.65378715,8136.39244688,8113.50000078,8121.50779216
550,2020-01-12 11:00:00,8121.46422086,8125.75149661,8104.64382549,8119.27537187
551,2020-01-12 11:30:00,8119.56465188,8129.13321037,8106.67480693,8111.16092668
552,2020-01-12 12:00:00,8113.67343693,8155.5309355,8110.22020175,8128.77355617
553,2020-01-12 12:30:00,8128.17355599,8149.99999994,8115.59387924,8133.54055815
554,2020-01-12 13:00:00,8133.74055812,8144.0,8120.80710221,8130.72310127
555,2020-01-12 13:30:00,8130.72310133,8169.55980423,8125.91754072,8167.6068634
556,2020-01-12 14:00:00,8169.55980423,8185.99547754,8140.669413,8145.57946697
557,2020-01-12 14:30:00,8146.52873267,8150.65279813,8130.0,8139.4488226
558,2020-01-12 15:00:00,8141.27597635,8165.6983178,8141.27597635,8165.6983178
559,2020-01-12 15:30:00,8165.89999996,8171.56918162,8150.1275399,8151.97266457
560,2020-01-12 16:00:00,8151.9726646,8174.76122949,8143.16221,8158.00239296
561,2020-01-12 16:30:00,8157.90239294,8159.08299596,8101.8035322,8104.76701871
562,2020-01-12 17:00:00,8104.71701871,8190.05279821,8074.98088513,8110.0
563,2020-01-12 17:30:00,8112.1380195,8134.05861395,8076.61847413,8097.94097679
564,2020-01-12 18:00:00,8102.04115488,8127.30928377,8085.22939522,8117.75179118
565,2020-01-12 18:30:00,8112.23712943,8127.70899036,8108.7279607,8120.4000009
566,2020-01-12 19:00:00,8121.32111665,8160.0,8119.80000037,8126.72733048
567,2020-01-12 19:30:00,8127.26136632,8146.63187476,8122.32482409,8128.36470829
568,2020-01-12 20:00:00,8130.68562823,8149.772563,8128.80981097,8142.32147033
569,2020-01-12 20:30:00,8141.25343136,8145.0540981,8131.24048159,8137.1454038
570,2020-01-12 21:00:00,8137.03342036,8144.26437887,8131.95322287,8134.8122248
571,2020-01-12 21:30:00,8134.81222481,8138.5446003,8092.74407342,8101.26686774
572,2020-01-12 22:00:00,8100.03216737,8133.90971692,8100.00294308,8132.70272429
573,2020-01-12 22:30:00,8132.73522419,8165.0,8132.73522418,8153.19795935
574,2020-01-12 23:00:00,8155.34467181,8168.42882097,8132.66629174,8159.21229057
575,2020-01-12 23:30:00,8160.56092255,8182.92114583,8149.24624523,8182.70086811
576,2020-01-13 00:00:00,8184.42365999,8195.17813482,8142.65682455,8148.71010324
577,2020-01-13 00:30:00,8148.71010324,8170.82406017,8140.00000001,8150.65805972
578,2020-01-13 01:00:00,8149.8616535,8162.41506586,8136.96473879,8152.78156489
579,2020-01-13 01:30:00,8152.68156487,8156.11571803,8140.89688395,8152.1271324
580,2020-01-13 02:00:00,8152.18353572,8157.48894115,8131.03680991,8132.82678545
581,2020-01-13 02:30:00,8131.93179756,8141.67529486,8110.0,8112.128329
582,2020-01-13 03:00:00,8111.41381372,8124.17293942,8087.00000001,8088.95840884
