t,o,h,l,c,v
1635044400000,61165.61209082,61271.28638231,61102.64736765,61163.05807647,0.31562133
1635046200000,61163.05807647,61256.87674381,61160.0,61205.939725,0.17008115
1635048000000,61207.93955023,61222.0,60930.09185975,60962.26508165,0.86277683
1635049800000,60965.31305714,61030.99286831,60915.29834308,60978.0,1.2102421
1635051600000,61008.77032938,61118.23412623,60841.9418124,61111.0,1.13951931
1635053400000,61106.0,61107.89262268,60924.39916396,60924.39916396,0.13557723
1635055200000,60892.08284668,61102.99999999,60892.08284668,60976.34188817,0.74304222
1635057000000,60985.48993981,61073.30837265,60651.78810062,60700.00000001,1.74694542
1635058800000,60700.00000001,60835.02036282,60587.88233961,60776.49663866,1.06898163
1635060600000,60774.74779619,60952.11406192,60686.0,60693.00782094,2.85692806
1635062400000,60683.86866181,60705.10915164,60454.54545455,60559.20171429,4.88418316
1635064200000,60559.20171429,60679.49506218,60472.20653963,60508.71053959,7.20368898
1635066000000,60481.78829859,61278.99640187,60473.13593173,61147.71811628,37.51375693
1635067800000,61163.23910708,61178.45503351,60694.99999999,60770.41260807,18.27493031
1635069600000,60752.8507552,60989.02356875,60743.31538774,60968.96825169,20.00413385
1635071400000,60992.80504294,61133.26533586,60842.13306516,60935.82210017,15.67537738
1635073200000,60935.82210017,60987.15722622,60703.0356,60706.07043285,8.8600468
1635075000000,60706.07043285,60822.96148962,60187.88233961,60290.93005978,14.10858444
1635076800000,60252.74306416,60777.0,59834.0,60258.66690522,43.75125173
1635078600000,60292.11706684,60518.17642147,60134.58535807,60396.97992801,9.8498638
1635080400000,60386.06766009,60775.21384812,60309.43608661,60690.07564415,8.65985085
1635082200000,60679.76944781,60755.23843436,60415.12520081,60536.5380296,3.75076514
1635084000000,60525.7695007,60579.08147532,60274.0,60311.89494239,2.99844057
1635085800000,60300.18735013,60393.98142787,60038.4023878,60040.33862436,18.45068325
1635087600000,60041.89467941,60227.0,59659.83189887,59659.83189887,42.1441864
1635089400000,59671.31344433,60313.85059623,59651.94,59862.2237424,33.73667896
1635091200000,59862.2237424,60185.7868806,59526.90584601,60090.31057745,25.32894741
1635093000000,60027.07267575,60383.6182487,59892.3571516,60341.0,17.47260653
1635094800000,60370.59788699,60500.0,60237.85347345,60441.0,1.84110347
1635096600000,60422.77304004,60481.0,60172.88937096,60303.0,2.224281
1635098400000,60234.78395607,60240.51519728,59806.15425653,59988.88987627,4.24596861
1635100200000,59993.40982223,60130.0,59751.41088542,60091.53665129,17.78415587
1635102000000,60074.03451743,60574.8816,60074.03451743,60312.06225923,7.45575184
1635103800000,60323.99999999,60714.05805018,60252.88214078,60689.76558602,1.85273263
1635105600000,60717.09372753,60766.5246,60550.66139199,60682.43165229,2.51596487
1635107400000,60688.59666511,61136.31207173,60688.59666511,61136.31207173,11.2326255
1635109200000,61140.0,61326.53061224,60831.60014407,61038.0,38.0648205
1635111000000,61029.21338965,61154.48372781,60900.99999991,60945.39403139,2.98772084
1635112800000,60983.0,61061.55150939,60900.99999992,60926.21130758,0.68493721
1635114600000,60926.21130758,61011.49179366,60827.0,60932.82678942,0.71686118
1635116400000,60938.45476332,60971.41771406,60800.0,60919.73331058,1.06794415
1635118200000,60932.38799788,60939.0,60782.0,60842.81224998,2.83198718
1635120000000,60855.0,61132.59720323,60655.99999999,60933.0,4.92079411
1635121800000,60985.44349784,61820.89490695,60966.38340871,61799.95141701,21.22422311
1635123600000,61818.8746126,62140.5194,61811.15638709,61879.0,11.79327597
1635125400000,61883.0,61887.0,61677.86200084,61731.82463031,5.67262711
1635127200000,61744.04192848,61785.0,61650.99999999,61677.68764214,2.42922739
1635129000000,61687.91098584,62014.0,61654.07646172,61935.0,1.15371275
1635130800000,61971.62755755,62214.0,61870.09368608,61892.49033477,6.56245482
1635132600000,61895.0,62128.04630275,61845.36570357,62082.42526502,1.28370673
1635134400000,62082.42526502,62194.60293052,61841.5234817,61898.45594818,9.6739119
1635136200000,61903.3697245,62047.22927098,61851.0,62047.22927098,6.09121154
1635138000000,62052.9,62091.0,61905.99418373,62084.00000001,0.54229474
1635139800000,62095.64846885,62095.64846885,61814.07966584,61866.32137516,3.84016365
1635141600000,61835.71541192,61924.67840489,61791.91053563,61848.0,0.39867873
1635143400000,61848.0,62069.67308313,61848.0,62024.69654246,4.77792089
1635145200000,62024.69654246,62769.4697946,61955.06890305,62769.4697946,30.16434512
1635147000000,62776.0,62885.26318458,62602.0,62666.33305581,15.08879461
1635148800000,62663.20004497,62950.0,62663.20004497,62875.0,10.50766001
1635150600000,62900.0,62950.0,62700.0,62743.99328633,20.23769867
1635152400000,62714.18356983,62913.85982069,62685.1,62714.45665679,30.15559858
1635154200000,62742.11035263,62822.77966267,62683.1,62733.91817381,2.5706474
1635156000000,62740.0,62861.36798455,62660.8558031,62660.8558031,2.89528278
1635157800000,62650.0,62814.48482087,62500.0,62776.09019445,10.74411037
1635159600000,62806.55707921,63161.70999999,62693.26922201,63158.55209399,13.91957898
1635161400000,63158.55209399,63170.01000512,62735.0,62777.98303908,9.49408893
1635163200000,62759.21225159,62920.58508722,62668.75103567,62915.5547095,4.51950156
1635165000000,62940.78120493,62996.8507045,62688.37296973,62741.2621555,1.39910693
1635166800000,62741.2621555,63224.1567531,62620.0,63152.02630134,5.44652574
1635168600000,63147.94691896,63370.77300548,62857.7731517,63222.0,21.40730805
1635170400000,63242.99999999,63262.82740153,63084.65949928,63085.25080694,6.87731153
1635172200000,63068.8889272,63320.9598,62958.28592204,63314.33172267,11.40358673
1635174000000,63328.78130288,63452.04092032,63223.5,63323.0,35.79289127
1635175800000,63320.0,63635.79483434,63248.19076309,63601.54017743,15.4344636
1635177600000,63601.54017743,63636.36363636,63409.46157972,63497.19169654,23.44061064
1635179400000,63497.19169654,63709.77756262,63423.07348382,63624.79669136,16.81664345
1635181200000,63637.9221328,63666.83509071,63118.0,63195.47925243,18.57588216
1635183000000,63195.47925243,63262.668,62812.7486,63091.0,21.82789103
1635184800000,63106.36301681,63166.0735087,62821.340896,62957.71850104,12.79415217
1635186600000,62959.00296635,63111.0,62879.92427782,63110.99999999,4.32159827
1635188400000,63111.0,63113.0,62918.50896181,62945.16864168,2.16947228
1635190200000,62897.58566496,62906.75868665,62650.0,62658.88312148,23.19113256
1635192000000,62690.0,62809.0,62664.59097193,62667.72611896,8.33395738
1635193800000,62673.99057229,62704.0,62539.0,62545.25468946,4.88516634
1635195600000,62551.64034299,63333.5577,62551.64034299,62932.0,21.43281256
1635197400000,62926.65750541,62988.0,62831.84077152,62832.0,0.17955038
1635199200000,62830.0,62876.75822558,62681.81818182,62827.66965976,5.12835349
1635201000000,62827.66965976,63094.10288164,62772.54136811,63004.31737973,3.90368972
1635202800000,63004.79563718,63160.48462158,62959.64282292,63089.33175613,4.04441784
1635204600000,63064.5,63075.25848422,62962.0,63071.0,3.73246268
1635206400000,63074.0,63275.45036812,62844.88510713,63248.52351234,3.37996882
1635208200000,63242.93928161,63242.93928161,62906.50001,63079.67958672,2.68489332
1635210000000,63072.0,63072.0,62826.94227953,62844.43125358,1.14789607
1635211800000,62840.0,62883.0,62700.0,62706.59401516,5.02238782
1635213600000,62689.0,62784.0,62678.7868538,62784.0,3.89817546
1635215400000,62782.95478642,62891.0,62710.41476812,62751.7391985,1.1281991
1635217200000,62732.22771341,62791.8436673,62600.0,62652.58132276,2.60671502
1635219000000,62649.44820774,62855.38572122,62635.35489241,62754.93811979,0.35476484
1635220800000,62762.0,62794.69884082,62369.60119304,62371.7082615,12.4225599
1635222600000,62389.62159581,62617.77801052,62296.88022698,62454.06229106,8.18811903
1635224400000,62470.34168817,62625.93313578,62454.66614515,62501.92278424,5.49559197
1635226200000,62474.99999999,62532.6565685,62340.86603562,62392.94099662,2.93440867
1635228000000,62381.69960155,62487.45986488,62217.5697885,62487.45986488,7.85652797
1635229800000,62514.39341593,62574.91272894,62371.98578734,62371.98578734,1.02679431
1635231600000,62386.44917455,62413.45302902,62220.0,62287.35737156,27.87183113
1635233400000,62283.63269101,62489.13776961,62283.63269101,62463.15409365,2.42256227
1635235200000,62432.83068957,63103.46577489,62432.83068956,62914.24334277,8.89469434
1635237000000,62921.64803988,62992.84885148,62785.59189085,62819.88327862,4.71518986
1635238800000,62822.69085832,62844.30677281,62677.40028991,62800.34861908,2.24767538
1635240600000,62781.36905178,62785.64559234,62604.82795741,62667.87919605,5.46716156
1635242400000,62670.5499038,62923.48285479,62579.6556,62829.50379782,4.10598671
1635244200000,62814.07388596,63006.05821827,62732.0,62987.06885854,2.60980535
1635246000000,62992.84885146,63060.104,62806.42685515,62806.42685516,5.7491611
1635247800000,62806.42685516,62842.27598494,62711.07716701,62764.0,9.04566689
1635249600000,62764.0,62856.08873069,62444.95242883,62488.75619649,9.90963275
1635251400000,62475.0,62572.0,62322.11673472,62518.28469181,14.39074357
1635253200000,62518.52248249,62562.74265135,62321.00000001,62454.66198851,18.93158114
1635255000000,62445.59473625,62448.89298393,62100.68599579,62187.10990241,11.67618079
1635256800000,62184.00000001,62184.00000001,61805.0,62014.00000001,27.84490411
1635258600000,62006.24293353,62130.13983308,61918.0,61935.43766388,11.20444907
1635260400000,61935.43766388,62238.50063673,61845.01965879,62083.90176733,13.68550871
1635262200000,62083.90176732,62767.19302097,61949.30566,62527.87578266,19.067174
1635264000000,62502.0,62701.60277593,61909.1551432,62343.53604628,46.27063206
1635265800000,62355.0,62398.99999999,61950.0,62052.55904492,5.66398475
1635267600000,62059.0,62251.9645576,62006.98025413,62163.11830274,8.15750765
1635269400000,62150.27629853,62532.11620361,62150.27629853,62455.05255214,3.87395091
1635271200000,62498.27579861,62573.19614942,62344.40093434,62480.04469409,7.2376244
1635273000000,62485.88793687,62494.9205559,62263.33723405,62297.0,2.9447615
1635274800000,62340.22182934,62352.80572886,62101.78253129,62118.3,1.3047777
1635276600000,62113.0511348,62209.51811388,61920.1366,62001.0,9.73557865
1635278400000,61980.76644612,62289.69309087,61883.33579345,62267.99243254,6.76228514
1635280200000,62276.33698043,62293.06359917,61904.0,62088.39621672,7.78801348
1635282000000,62048.31724412,62075.90081982,61755.00000001,61914.71620872,6.13324357
1635283800000,61917.0,62018.37128733,60500.90434154,60772.22227416,32.08793356
1635285600000,60818.00000001,60872.0,60095.89322983,60696.28534613,36.89774326
1635287400000,60639.22793131,60650.77287377,59868.12300001,60300.10082898,38.83413829
1635289200000,60300.10082898,60572.043,60211.34571252,60339.00101261,6.40556648
1635291000000,60349.98618134,60477.12434468,60300.0,60311.26218727,3.42143707
1635292800000,60318.03102368,60759.35683108,60161.0,60734.32711995,4.63205348
1635294600000,60735.03683285,60735.03683285,60554.0,60698.85545302,0.57091933
1635296400000,60695.97762204,60838.62048374,60596.21540706,60835.4789143,2.94194764
1635298200000,60823.69682966,60823.69682966,60500.0,60533.69031006,1.98879249
1635300000000,60523.5523906,60650.00692051,60450.0,60565.55487282,1.50523906
1635301800000,60563.74530257,60599.28264177,60386.56586717,60481.42186734,20.76782048
1635303600000,60446.14476781,60818.00000001,60374.22043488,60818.00000001,7.82294399
1635305400000,60818.0,60818.0,60652.83525888,60715.71644068,4.82817387
1635307200000,60718.79145832,61278.73140189,60529.4594181,61277.5270278,27.75758829
1635309000000,61278.05422268,61476.42,61123.67616676,61208.71829669,19.54161859
1635310800000,61212.84162607,61382.92555156,61165.0,61170.05876448,11.75652699
1635312600000,61167.0,61167.00000001,60833.73899624,60919.79092897,2.17633817
1635314400000,60919.79092897,60987.89998999,60668.15580213,60890.81398862,6.40596118
1635316200000,60890.81398862,60976.93321989,60667.97745878,60696.56075242,8.17577568
1635318000000,60712.19222499,60958.73828547,60224.48979591,60359.18205318,8.52348147
1635319800000,60371.76720724,60617.06158384,59920.974176,59936.52968173,26.52135025
1635321600000,59948.51698766,59948.51698766,58101.5,59016.5,139.2746774
1635323400000,59016.5,59412.24959829,58812.7326393,59210.00000001,20.55073346
1635325200000,59185.48210332,59214.74067971,58620.8518,58676.25248821,20.15339406
1635327000000,58676.25249821,59041.36709092,58676.25249821,58902.78556654,9.74819056
1635328800000,58880.35497956,58928.47179014,58484.5718339,58500.0,18.71099674
1635330600000,58478.92468264,59122.44895956,58371.33071401,58924.1921307,30.52270464
1635332400000,58889.40227995,59169.8014,58848.36759635,58865.05309432,7.14896978
1635334200000,58859.43250321,58859.43250321,58524.33423794,58590.0,3.09207389
1635336000000,58534.7760338,58937.73332038,58300.0,58905.34694002,20.09285566
1635337800000,58867.40581868,59041.37649856,58528.70402103,59005.90971863,41.17375148
1635339600000,59020.18318815,59280.92694337,58909.84040461,58961.20929411,7.59348543
1635341400000,58950.97657022,59294.143,58907.5167416,59014.0,16.08385323
1635343200000,58993.96988921,59104.93983255,58722.75162855,58790.9778017,15.52715306
1635345000000,58810.66436003,59404.90214807,58810.66436003,59155.53744566,23.71229148
1635346800000,59167.04186157,59350.8,58914.0,58917.91971513,15.35154671
1635348600000,58923.38640155,59101.8067189,58778.293,58825.43912678,10.9315287
1635350400000,58824.59539588,59042.16777369,58562.0,58562.0,14.20722744
1635352200000,58570.99636433,59032.36420361,58561.92819031,58862.53257101,5.86465223
1635354000000,58855.37131942,59168.49684915,58855.37131942,59109.84846387,4.44496874
1635355800000,59048.62374993,59172.3646788,58797.585,58903.00292392,11.86722794
1635357600000,58903.00292393,59004.0,58758.04014382,58914.85294468,5.57579603
1635359400000,58906.0,58988.18015589,58702.62470331,58732.07085706,10.47239988
1635361200000,58722.57579143,58805.30703722,58200.0,58393.50936654,40.92996288
1635363000000,58381.62038569,59173.65377353,58198.6773137,59058.94136849,17.74039624
1635364800000,59046.0,59580.0,58750.06950575,58759.51724417,40.15280944
1635366600000,58771.26940907,58963.16470209,58565.14360561,58915.77152791,17.04783656
1635368400000,58913.36227726,58960.21628684,58737.09672313,58812.99998998,8.08590911
1635370200000,58812.99999899,59072.1873502,58748.00000001,58759.99999999,7.22148363
1635372000000,58755.0,58817.37708975,58575.0,58785.70015934,6.32659352
1635373800000,58817.93098649,58867.31766457,58469.50811843,58746.25360013,10.27529347
1635375600000,58752.12804999,58896.0688,58400.00000001,58400.00000001,10.00581808
1635377400000,58405.84066656,58730.84722566,58375.32739154,58412.02536731,23.66523325
1635379200000,58409.10517145,58876.34575999,58390.4680042,58650.0,24.54530785
1635381000000,58663.29179472,58692.05420389,58237.25416216,58274.15457198,11.24356472
1635382800000,58258.4799179,58815.82881769,58100.0664068,58658.85163531,18.74609712
1635384600000,58702.56280979,58951.28166872,58589.821902,58899.98797614,17.63457299
1635386400000,58895.63258072,58896.41571193,58646.20345214,58655.69636651,1.67296029
1635388200000,58649.83095164,58925.42339532,58649.83095164,58915.08068082,3.19309936
1635390000000,58925.61188795,59148.224606,58702.47570343,58746.28827107,16.17077346
1635391800000,58763.91628738,58922.13927271,58737.89884014,58840.45056739,3.89811489
1635393600000,58873.74742025,59217.65128304,58865.53074743,58895.24065726,12.68226397
1635395400000,58917.08890467,58930.19531267,58693.31264602,58773.055619,6.17198576
1635397200000,58783.07397953,59101.0,58778.58126747,59009.0,1.52221232
1635399000000,59014.0,59134.16931646,58754.31954432,59043.44199812,18.4823339
1635400800000,59089.84545961,59169.6979242,58696.694,59095.51917895,41.52220052
1635402600000,59090.45687955,59229.75481072,58993.13266108,59037.0,8.56763182
1635404400000,59037.0,59179.8328019,58887.89408445,58950.46716702,4.37498332
1635406200000,58950.46716703,59116.14921591,58864.78022215,59056.25988852,6.50375497
1635408000000,58998.1500196,59755.54777755,58998.1500196,59675.85341699,43.54231244
1635409800000,59675.55889258,60651.45173532,59654.88542143,60571.09751203,67.60895878
1635411600000,60574.65892883,60816.5158301,60414.02070026,60496.66688266,21.15226543
1635413400000,60508.89233072,61233.93805761,60426.31521054,61015.11289378,16.54766131
1635415200000,61053.91281407,61125.77250364,60857.95798919,61059.0,9.8339652
1635417000000,61058.99999999,61202.0,60924.47615343,61077.71630025,11.32764382
1635418800000,61033.70391038,61082.21819327,60783.7258718,60916.23260039,20.63723624
1635420600000,60912.81024293,61020.0,60840.6193282,60941.9,18.3359192
1635422400000,60950.25015882,61074.99999999,60875.2307688,61033.19547649,12.44846995
1635424200000,61017.94007787,61300.0,60930.9596641,61092.41220254,9.42373938
1635426000000,61129.19293558,61476.9618,60968.4718027,61473.78568462,16.95214012
1635427800000,61479.0372229,61774.63956753,61301.21036032,61573.3880893,23.04155008
1635429600000,61599.19594956,61636.71846236,61232.9973359,61245.0,8.95662719
1635431400000,61299.97264584,61628.47692844,61285.68618554,61501.30786985,7.38780967
1635433200000,61522.88630384,61534.78707207,61321.64119073,61360.38878101,10.6902961
1635435000000,61370.06296779,61503.79750512,61068.63098622,61149.68516469,7.139049
1635436800000,61140.51380857,61319.59960058,61114.90188128,61259.93707718,1.98723523
1635438600000,61262.99999999,61273.93642341,61102.27483479,61160.14911638,2.0232135
1635440400000,61158.90444322,61269.28232354,60965.24872979,61074.0,2.96950414
1635442200000,61073.02793077,61193.69748253,60795.53814423,61119.05365457,18.5784294
1635444000000,61122.10946538,61214.4000163,60937.80695234,60984.09052453,3.02567147
1635445800000,60980.68669922,61030.24628882,58098.0,60119.27411085,129.23854407
1635447600000,60149.35219472,60302.96657403,59569.27411085,60228.93409616,18.81281691
1635449400000,60236.45529357,61459.2638664,60021.29592911,61415.64203332,27.14672093
1635451200000,61365.51318185,62350.237,61365.51318185,61882.88780214,60.31309466
1635453000000,61799.95677863,61945.89211623,61133.2,61377.18398567,35.43742912
1635454800000,61365.82389561,61365.82389561,60540.84762783,60547.4462849,27.31732995
1635456600000,60534.84877249,60878.57240184,60454.54545454,60705.84008355,5.35352863
1635458400000,60707.36417357,60900.0,60553.213117,60718.23267103,2.39906382
1635460200000,60700.00000001,60791.95018628,60418.38290227,60549.89732409,4.22291732
1635462000000,60523.75885319,60785.044184,60350.44068649,60588.0,17.70945584
1635463800000,60604.66419147,60604.66419147,60418.21690191,60589.787592,3.49381396
1635465600000,60570.04863203,60752.2170325,60215.84762783,60403.19690351,14.87278233
1635467400000,60380.69921593,61384.76135252,60363.04020075,61366.06854058,16.32016439
1635469200000,61366.16854058,62047.10760945,61264.65374765,61965.93561478,16.79254165
1635471000000,61965.93561478,61980.63817231,61429.26221473,61429.26221473,8.95973387
1635472800000,61418.33190107,61727.27272727,61387.36443331,61531.76093677,3.80420499
1635474600000,61498.8110195,61666.0,61360.76359914,61659.19332127,4.1144365
1635476400000,61610.36615891,61812.23030333,61502.33696237,61812.23030333,11.09438261
1635478200000,61812.51085704,61819.10861957,61537.22286456,61670.23399612,7.91588469
1635480000000,61644.59116923,61671.75291022,61502.03077173,61529.5827683,8.59450343
1635481800000,61539.11151252,61610.55902711,61256.89368098,61520.81634584,9.4316724
1635483600000,61469.83705917,61564.52212007,61124.12090524,61135.0,10.1703676
1635485400000,61221.91952308,61260.08725721,60705.73713852,60971.75361261,8.10813148
1635487200000,60992.35257281,61247.49089265,60872.15327124,61133.32065638,1.19457655
1635489000000,61112.49814191,61423.08963831,61097.16603975,61383.1,8.99051852
1635490800000,61336.99330451,61336.99330451,60594.86645487,60653.80860265,9.88732097
1635492600000,60621.07241757,60716.25742948,60388.30597226,60569.86639738,23.64789231
1635494400000,60552.0,60956.35979177,60437.83384624,60558.58295267,46.70494074
1635496200000,60592.07162267,60959.18367346,60569.46842572,60935.31868814,15.00772655
1635498000000,60922.22752373,61326.53061224,60788.90675061,61000.24260041,7.02397
1635499800000,60988.22181279,61050.0,60780.68570743,60851.5417721,6.06576576
1635501600000,60848.51860881,61026.28224525,60572.043,60706.62862312,3.89040224
1635503400000,60689.21965223,61020.4805,60625.77835538,61006.81289929,4.28898271
1635505200000,61008.0391644,61123.79287404,60906.92517911,61035.24863296,4.30938737
1635507000000,61033.34600502,61056.85822503,60572.04300001,60951.25258308,9.31127633
1635508800000,60943.0,61348.14529061,60716.30675837,61277.66432843,16.22256982
1635510600000,61336.3485,61433.84852798,60900.00001001,60958.75255814,26.7884222
1635512400000,60959.0,61100.0,60772.72727272,61100.0,6.5053774
1635514200000,61096.10784866,61354.19845735,60981.0,61272.53582066,13.68749931
1635516000000,61294.55130935,61304.0,61003.05098167,61025.09473191,12.90653472
1635517800000,61038.31801775,61328.15630281,61021.05139599,61275.39479269,5.74208225
1635519600000,61250.0,62450.0,61194.15291614,62387.43893394,59.24391531
1635521400000,62393.77942801,62500.76114939,62190.58111361,62253.82613332,26.35511146
1635523200000,62274.82710281,62948.54871225,62274.82710281,62791.61255247,41.4431828
1635525000000,62797.86018469,62810.57497742,62464.77284573,62624.81678673,12.99528098
1635526800000,62609.16600796,62642.7,62326.4,62601.1,15.73157239
1635528600000,62585.39271924,62592.731795,62347.92019724,62374.65961324,7.79199962
1635530400000,62404.87985849,62477.7354789,62160.78742897,62160.78742897,10.03476525
1635532200000,62160.78742897,62315.1604028,61985.00000001,62054.29428322,11.37825015
1635534000000,62095.2,62183.28940202,61977.13645913,62086.40825924,2.49228119
1635535800000,62086.40825924,62623.26750293,61941.32727019,62552.82856692,22.28296302
1635537600000,62551.68626209,62691.50379243,62282.03203777,62326.35924443,13.82068566
1635539400000,62357.61666383,62499.9999999,62308.2027914,62401.87168817,8.95651939
1635541200000,62364.0,62466.04616512,62200.0,62205.85109507,5.42923559
1635543000000,62195.6922024,62482.0,62182.0,62370.1020845,1.9924376
1635544800000,62368.12479691,62463.24273187,62258.9611897,62258.9611897,4.7364281
1635546600000,62262.07436018,62372.05310409,62192.64687047,62296.42026791,2.09664212
1635548400000,62304.14259775,62387.52280885,62189.9664014,62230.4854111,3.80545951
1635550200000,62182.0,62239.0,62067.82009728,62239.0,1.00302759
1635552000000,62243.04165006,62345.35113474,61991.58174368,62081.89605588,6.08469297
1635553800000,62062.0,62211.0,61770.0,61920.71147221,15.11132791
1635555600000,61920.0,62049.99999999,61867.05133797,61867.05133797,2.14526361
1635557400000,61833.03719342,62129.77504136,61822.0,62012.50392673,2.62827477
1635559200000,62012.50392673,62029.36547385,61874.07255728,62023.82686362,5.24572536
1635561000000,62023.82686362,62024.51550131,61800.0,61882.10579541,6.03275006
1635562800000,61843.94384094,61952.52703068,61668.11880292,61668.11880292,2.42470279
1635564600000,61668.11880293,61786.91063699,61633.92871042,61674.65575553,1.87950714
1635566400000,61660.0,61913.59997998,61660.0,61758.49999,3.01098655
1635568200000,61752.37736686,61764.08381411,61466.14651001,61489.92569088,13.18642391
1635570000000,61466.14697833,61655.50649092,61298.72796739,61638.90940188,15.85389025
1635571800000,61638.55311799,61668.76303221,61411.11055779,61565.67144013,8.21058009
1635573600000,61531.58975882,61628.0,61406.84152038,61627.99999998,1.3256872
1635575400000,61635.0,61871.6156,61629.70530879,61769.77836801,9.61844476
1635577200000,61772.86750147,61786.19291935,61522.04040121,61695.0,3.07297237
1635579000000,61681.8643335,61774.38677487,61563.0,61563.0,5.86791877
1635580800000,61613.62527559,61681.6085753,61473.55611377,61500.0,10.65469055
1635582600000,61478.0,61478.0,61073.72796739,61322.3631781,19.10923605
1635584400000,61325.42972967,61482.52470031,61222.3755204,61449.52505434,7.43128033
1635586200000,61409.64709199,61596.92018142,61397.67445621,61402.00001,6.61512754
1635588000000,61420.21994612,61443.71432274,61260.87456685,61408.39393885,1.99672817
1635589800000,61408.39393886,61878.0,61393.98190618,61797.96354174,9.95541797
1635591600000,61814.52338321,61985.14343749,61718.16890147,61718.16890147,3.9378663
1635593400000,61718.16890147,61725.00000001,61524.31017445,61569.63734473,2.89478381
1635595200000,61581.35552521,61593.52143403,61402.97388455,61545.92803814,6.07646333
1635597000000,61513.84850095,61679.26767928,61473.0,61654.80855828,3.94809967
1635598800000,61651.62815872,61711.99814246,61326.53062225,61703.29612667,5.48659068
1635600600000,61697.12630526,62272.72862201,61384.1718,61565.06835275,21.91635388
1635602400000,61566.07837548,61665.67400245,60821.50563325,61069.65644443,32.0461369
1635604200000,61026.04811314,61326.53061224,60750.00000002,61205.00291049,17.74121832
1635606000000,61168.34901781,61424.67352587,61168.34901781,61301.66168442,4.38923706
1635607800000,61270.98827796,61425.90095186,61250.0753922,61362.13892007,2.90072951
1635609600000,61375.16776645,61503.70329797,61285.18301948,61291.54384183,4.31541525
1635611400000,61282.35221776,61308.43483291,61070.0,61254.0,6.25834397
1635613200000,61246.51680559,61359.8197207,61113.67691976,61359.8197207,1.47793855
1635615000000,61380.0,61554.09043592,61274.55805375,61412.94557679,2.94428486
1635616800000,61422.94056237,61562.00073868,61396.0,61421.40000001,2.37841097
1635618600000,61442.08645966,61575.13521157,61383.0,61558.0007139,5.88331984
1635620400000,61561.07870718,61606.88058733,61462.873872,61577.31902389,3.14895414
1635622200000,61579.33482512,61770.0,61565.3414913,61709.99999999,5.51290234
1635624000000,61710.0,61928.34330211,61662.96093445,61902.1031439,7.6475046
1635625800000,61928.34330211,61932.91820374,61588.42530088,61657.38947093,6.38139041
1635627600000,61629.47407326,61669.54151332,61468.918,61545.8068739,4.02598403
1635629400000,61524.69232065,61658.20139396,61460.41057622,61460.41057622,3.27385345
1635631200000,61459.67409733,61543.0,61359.9182,61359.9182,4.78367734
1635633000000,61383.26141646,61600.0,61180.0,61532.17678009,6.32352721
1635634800000,61520.07624126,61770.0,61500.0,61634.30415944,6.49895016
1635636600000,61634.30415944,61869.45420223,61575.18535957,61825.89512352,10.6541109
1635638400000,61844.48642404,62378.6396,61838.55053978,62261.67353098,17.05717152
1635640200000,62250.72147266,62378.41133639,62206.36173022,62363.87837361,6.51799109
1635642000000,62392.15067336,62395.27023448,62246.95690988,62264.46164197,4.72902793
1635643800000,62264.99999999,62323.11649792,62104.75661564,62138.74058654,1.55739818
1635645600000,62199.27516768,62222.0,62046.07849068,62222.0,1.88537052
1635647400000,62222.0,62250.0,61637.64309918,61746.73641227,11.23695086
1635649200000,61762.92560319,61876.36508031,61657.79684593,61825.9571044,6.79857911
1635651000000,61797.9429589,61836.69656384,61588.58978421,61697.62753872,2.26836168
1635652800000,61693.56905271,61730.68533293,61570.85119691,61632.19738726,0.66923904
1635654600000,61632.19738726,61678.92736328,61409.09090909,61409.09090909,2.29368721
1635656400000,61409.09090909,61460.09516234,61180.00000001,61257.55252361,5.54001126
1635658200000,61240.55834485,61377.36512088,61215.65902653,61284.63617794,1.98655894
1635660000000,61287.39561621,61350.66004812,61127.00798443,61250.00000001,5.0865603
1635661800000,61250.00000001,61338.482042,61090.9090909,61306.0,3.30813065
1635663600000,61322.58965491,61383.26116144,61195.90412557,61325.9142495,2.07343426
1635665400000,61325.58214102,61362.83982517,61238.9655069,61352.00000001,0.64086007
1635667200000,61352.00000001,61365.90800748,60883.59340001,60895.04472834,12.27959776
1635669000000,60892.0,61007.54335428,60581.9144,60754.84386899,19.36101014
1635670800000,60772.4577483,60777.0,60577.00798443,60750.0,6.24201956
1635672600000,60736.62921176,60830.0,60559.30998972,60630.90000001,6.62223886
1635674400000,60611.47721344,60784.7026975,60350.05065257,60761.62684233,16.64674693
1635676200000,60782.44965075,61050.20418276,60750.72762535,60800.27685554,10.59843579
1635678000000,60799.0,60890.81970766,60534.6,60593.43215039,5.84487516
1635679800000,60594.0,60599.26091485,60292.18010231,60403.0774349,22.27877357
1635681600000,60428.28981322,60772.72727271,60162.10907734,60629.68217474,40.7917778
1635683400000,60609.30532206,60609.30532206,60140.00000002,60281.76808473,11.18683597
1635685200000,60262.80295869,60600.0,60219.54405927,60282.49893164,11.28200609
1635687000000,60309.19858729,60392.19361986,60000.0,60359.79772818,35.31702019
1635688800000,60349.27856881,60670.46304183,60197.0,60572.4004495,16.7366194
1635690600000,60560.0,60735.90469315,60146.25535698,60432.31082829,24.11178754
1635692400000,60431.64910736,60728.0,60315.33131438,60719.37106708,12.42578785
1635694200000,60641.21256154,60665.22343985,60454.98493735,60480.03694568,4.64767569
