t,o,h,l,c,v
1651672800000,38692.0,38852.5,38648.0,38770.0,4879.764
1651676400000,38770.0,39160.0,38693.0,38968.0,5457.507
1651680000000,38968.0,39480.0,38855.5,39190.0,10390.028
1651683600000,39190.0,39266.5,38802.5,38981.0,7259.135
1651687200000,38981.0,39800.0,38575.5,39612.0,26480.618
1651690800000,39612.0,40058.5,39518.5,39840.0,12852.621
1651694400000,39840.0,39920.0,39747.5,39805.0,3099.294
1651698000000,39805.0,39892.0,39713.5,39742.5,1609.863
1651701600000,39742.5,39766.0,39663.5,39683.5,1235.996
1651705200000,39683.5,39738.0,39600.0,39696.5,1590.227
1651708800000,39696.5,39744.0,39546.0,39660.5,1773.134
1651712400000,39660.5,39699.0,39601.0,39622.5,1119.038
1651716000000,39622.5,39801.0,39598.0,39773.0,1545.944
1651719600000,39773.0,39773.0,39680.0,39721.0,904.84
1651723200000,39721.0,39750.0,39685.5,39734.0,673.341
1651726800000,39734.0,39840.0,39574.0,39614.5,1708.676
1651730400000,39614.5,39681.0,39510.0,39539.5,1587.608
1651734000000,39539.5,39614.5,39522.0,39583.5,1278.92
1651737600000,39583.5,39636.0,39443.0,39479.0,1954.744
1651741200000,39479.0,39560.0,39411.0,39477.0,1215.494
1651744800000,39477.0,39612.0,39454.0,39500.5,1483.105
1651748400000,39500.5,39569.0,39455.0,39499.5,1151.591
1651752000000,39499.5,39549.0,39462.0,39498.5,1275.249
1651755600000,39498.5,39498.5,38950.0,39005.5,9094.302
1651759200000,39005.5,39057.0,38105.0,38207.5,24239.235
1651762800000,38207.5,38207.5,36190.0,36884.5,49416.83
1651766400000,36884.5,37336.5,36750.0,37018.5,12513.892
1651770000000,37018.5,37149.0,36751.0,36795.5,4982.804
1651773600000,36795.5,36829.5,35850.5,36361.5,20039.628
1651777200000,36361.5,36364.5,35511.0,36287.0,21657.358
1651780800000,36287.0,36459.5,36098.0,36450.0,4325.554
1651784400000,36450.0,36590.0,36309.0,36420.5,3266.347
1651788000000,36420.5,36462.0,36173.0,36204.0,2468.391
1651791600000,36204.0,36576.0,36204.0,36526.0,3637.473
1651795200000,36526.0,36666.0,36265.0,36350.5,3581.792
1651798800000,36350.5,36383.5,36121.5,36296.5,2686.385
1651802400000,36296.5,36535.5,36296.0,36403.5,2607.807
1651806000000,36403.5,36451.0,36351.0,36449.5,1427.287
1651809600000,36449.5,36459.5,36227.5,36409.5,1854.017
1651813200000,36409.5,36488.0,36360.0,36471.0,1435.755
1651816800000,36471.0,36526.0,36368.5,36390.0,1295.433
1651820400000,36390.0,36432.5,35800.0,36354.5,10639.838
1651824000000,36354.5,36500.0,36143.5,36200.5,5372.508
1651827600000,36200.5,36415.5,36156.0,36375.5,2123.576
1651831200000,36375.5,36394.5,35755.5,35928.5,6255.958
1651834800000,35928.5,36118.0,35553.5,35770.5,8927.766
1651838400000,35770.5,36333.0,35668.0,35813.5,11971.173
1651842000000,35813.5,36049.5,35200.0,35727.5,22868.485
1651845600000,35727.5,36229.5,35607.0,36118.0,16219.297
1651849200000,36118.0,36423.0,35910.0,35980.0,8581.025
1651852800000,35980.0,36219.0,35895.0,36195.5,5154.906
1651856400000,36195.5,36215.5,35810.0,35869.0,4122.4
1651860000000,35869.0,36088.5,35825.0,35924.0,3623.742
1651863600000,35924.0,36135.5,35825.0,35985.0,3421.425
1651867200000,35985.0,36095.0,35858.5,36057.0,1939.902
1651870800000,36057.0,36082.5,35881.5,35942.0,1319.064
1651874400000,35942.0,36048.0,35863.0,35983.5,2108.663
1651878000000,35983.5,36100.0,35979.5,35990.5,1461.793
1651881600000,35990.5,36040.5,35920.0,35985.0,1107.543
1651885200000,35985.0,36021.0,35904.5,36005.0,905.808
1651888800000,36005.0,36010.0,35930.0,35939.5,709.669
1651892400000,35939.5,35939.5,35711.5,35798.0,3149.377
1651896000000,35798.0,35863.5,35720.0,35740.0,1798.4
1651899600000,35740.0,35876.5,35719.5,35871.0,1228.223
1651903200000,35871.0,35888.0,35776.5,35807.5,953.87
1651906800000,35807.5,35938.0,35768.0,35893.0,1326.874
1651910400000,35893.0,36049.5,35865.0,35996.5,2031.843
1651914000000,35996.5,36023.5,35947.0,35960.5,754.801
1651917600000,35960.5,36135.0,35938.5,36067.0,1608.724
1651921200000,36067.0,36118.0,35990.5,36044.5,972.187
1651924800000,36044.5,36045.0,35950.0,36018.0,1173.061
1651928400000,36018.0,36028.0,35846.0,35894.5,2143.884
1651932000000,35894.5,35978.0,35868.0,35952.0,894.167
1651935600000,35952.0,36070.0,35922.0,35944.0,1393.077
1651939200000,35944.0,35958.5,35871.5,35950.0,960.266
1651942800000,35950.0,35951.0,35850.5,35875.5,694.588
1651946400000,35875.5,35983.5,35864.5,35882.5,1086.518
1651950000000,35882.5,35913.5,35846.5,35872.0,1004.014
1651953600000,35872.0,35872.0,35739.5,35777.0,2012.792
1651957200000,35777.0,35809.5,34933.0,34986.5,11423.838
1651960800000,34986.5,35319.0,34744.0,35032.5,10603.425
1651964400000,35032.5,35779.0,35009.0,35462.0,9061.474
1651968000000,35462.0,35498.5,35060.0,35099.5,4464.009
1651971600000,35099.5,35243.5,34566.5,34816.5,8524.188
1651975200000,34816.5,34929.0,34287.0,34564.0,16359.847
1651978800000,34564.0,34622.0,34155.0,34473.5,8197.88
1651982400000,34473.5,34689.5,34387.0,34389.5,4626.277
1651986000000,34389.5,34486.0,34331.0,34449.5,2791.165
1651989600000,34449.5,34958.5,34449.0,34782.0,5634.061
1651993200000,34782.0,34898.0,34574.5,34588.0,3610.91
1651996800000,34588.0,34735.5,34484.0,34666.0,3559.662
1652000400000,34666.0,34695.0,34527.5,34575.0,1354.909
1652004000000,34575.0,34818.0,34522.0,34735.0,2120.611
1652007600000,34735.0,34863.0,34705.0,34776.5,2250.59
1652011200000,34776.5,34839.5,34575.0,34621.5,2747.696
1652014800000,34621.5,34673.0,34350.0,34358.0,4760.823
1652018400000,34358.0,34588.0,34275.0,34448.5,5355.084
1652022000000,34448.5,34600.0,34355.5,34366.5,2901.239
1652025600000,34366.5,34535.0,34307.5,34382.0,2853.804
1652029200000,34382.0,34382.0,33666.0,34074.0,22917.043
1652032800000,34074.0,34631.0,33855.5,34509.5,7689.739
1652036400000,34509.5,34773.0,34490.0,34581.0,2665.335
1652040000000,34581.0,34631.5,34185.0,34221.5,3770.523
1652043600000,34221.5,34480.0,34221.5,34464.5,1782.106
1652047200000,34464.5,34479.0,34015.5,34278.0,4565.101
1652050800000,34278.0,34287.5,33899.5,34032.5,3973.412
1652054400000,34032.5,34240.0,33986.0,34149.5,3105.747
1652058000000,34149.5,34258.0,34017.0,34042.5,2497.56
1652061600000,34042.5,34063.5,33255.0,33505.5,14334.262
1652065200000,33505.5,33826.0,33403.0,33559.5,6694.92
1652068800000,33559.5,33836.0,33516.5,33643.5,3570.831
1652072400000,33643.5,33739.0,33444.0,33519.5,3058.777
1652076000000,33519.5,33607.0,33340.0,33572.5,4573.897
1652079600000,33572.5,33749.5,33490.5,33517.0,4520.118
1652083200000,33517.0,33747.0,33130.5,33659.0,9832.033
1652086800000,33659.0,33780.5,33414.0,33506.5,4384.33
1652090400000,33506.5,33548.5,32600.5,32800.5,21798.699
1652094000000,32800.5,33169.5,32653.0,33102.5,11967.856
1652097600000,33102.5,33136.0,32805.0,32850.5,7532.521
1652101200000,32850.5,33450.0,32726.0,33036.5,23120.611
1652104800000,33036.5,33060.0,32405.0,32460.0,18266.239
1652108400000,32460.0,32664.0,32029.5,32343.5,19223.674
1652112000000,32343.5,32597.5,31590.0,31691.0,24022.748
1652115600000,31691.0,31900.0,30866.5,31248.5,37473.168
1652119200000,31248.5,31445.0,30300.5,30769.5,41108.885
1652122800000,30769.5,31125.0,30391.0,30932.0,25216.321
1652126400000,30932.0,31900.0,30632.5,30949.5,27537.114
1652130000000,30949.5,31524.0,30775.0,30845.5,11380.156
1652133600000,30845.5,31336.0,30660.0,31091.5,8521.454
1652137200000,31091.5,31219.5,30018.0,30063.5,14878.404
1652140800000,30063.5,30982.0,29711.0,30779.5,34216.501
1652144400000,30779.5,31499.0,30639.5,30874.5,17980.057
1652148000000,30874.5,31385.0,30773.5,31037.0,8332.661
1652151600000,31037.0,31173.0,30621.5,30650.5,6258.485
1652155200000,30650.5,31342.5,30603.0,31214.5,7000.671
1652158800000,31214.5,31985.0,31196.0,31819.0,11532.539
1652162400000,31819.0,32665.5,31809.0,32063.0,16060.577
1652166000000,32063.0,32206.0,31607.0,31607.0,9158.558
1652169600000,31607.0,32020.5,31544.0,31749.0,8572.84
1652173200000,31749.0,31930.0,31299.0,31389.5,8841.114
1652176800000,31389.5,31574.0,31219.5,31312.5,5724.252
1652180400000,31312.5,31832.0,31256.0,31619.5,6567.993
1652184000000,31619.5,32310.5,31521.0,32154.0,11365.672
1652187600000,32154.0,32385.5,31491.5,31806.0,17655.479
1652191200000,31806.0,32222.0,30839.5,31078.5,19289.301
1652194800000,31078.5,31533.0,30837.5,31310.0,15720.466
1652198400000,31310.0,31436.0,30951.0,31210.0,7235.852
1652202000000,31210.0,31795.0,31191.5,31672.0,7729.229
1652205600000,31672.0,31789.0,31411.5,31602.5,4960.17
1652209200000,31602.5,31699.0,31201.0,31321.0,4326.531
1652212800000,31321.0,31348.0,30920.0,30997.5,4702.084
1652216400000,30997.5,31149.0,30212.0,30223.0,8885.722
1652220000000,30223.0,30941.0,30136.5,30775.0,14340.403
1652223600000,30775.0,31254.0,30677.0,31015.0,7816.113
1652227200000,31015.0,31344.5,30792.0,31036.5,5309.931
1652230800000,31036.5,31086.5,30686.0,30763.0,4122.12
1652234400000,30763.0,31534.0,30618.5,31463.0,7787.089
1652238000000,31463.0,31692.0,31145.0,31190.5,5115.968
1652241600000,31190.5,31391.0,31050.0,31202.5,3989.773
1652245200000,31202.5,31947.0,31075.0,31437.0,13462.524
1652248800000,31437.0,31515.5,30350.0,30495.5,9236.434
1652252400000,30495.5,30821.0,30200.0,30616.5,15500.291
1652256000000,30616.5,31395.0,30366.0,31384.0,14726.127
1652259600000,31384.0,31766.0,31071.0,31725.5,11237.801
1652263200000,31725.5,32230.0,31553.5,31822.0,13196.032
1652266800000,31822.0,31891.5,31450.5,31515.5,7723.46
1652270400000,31515.5,31771.0,29000.0,29294.0,47173.804
1652274000000,29294.0,31908.0,29138.0,31211.5,52363.909
1652277600000,31211.5,32060.0,30672.5,31808.0,24696.809
1652281200000,31808.0,31835.5,30759.5,30967.5,12790.234
1652284800000,30967.5,31130.0,30200.0,30332.5,14532.016
1652288400000,30332.5,30376.0,29357.0,29911.5,23184.435
1652292000000,29911.5,30250.0,29709.5,29903.5,13295.085
1652295600000,29903.5,30032.5,29169.5,29364.0,14724.814
1652299200000,29364.0,29648.0,28090.0,28455.5,28278.832
1652302800000,28455.5,29327.0,27600.0,29087.0,24893.628
1652306400000,29087.0,29323.0,28484.5,28830.0,13639.449
1652310000000,28830.0,29107.5,28580.0,29067.5,8300.355
1652313600000,29067.5,30233.0,28930.5,29784.5,15171.093
1652317200000,29784.5,29977.5,29081.0,29197.5,7540.846
1652320800000,29197.5,29441.0,28664.5,28787.5,7620.026
1652324400000,28787.5,28969.0,28334.0,28384.0,9721.807
1652328000000,28384.0,28449.0,26912.0,27749.5,30255.413
1652331600000,27749.5,27845.5,26669.5,27080.5,26730.952
1652335200000,27080.5,27953.5,26922.5,27057.5,18767.72
1652338800000,27057.5,28561.0,26536.0,28079.5,31318.735
1652342400000,28079.5,28230.0,27429.5,28060.5,13903.751
1652346000000,28060.5,28471.5,27847.0,28032.0,8486.518
1652349600000,28032.0,28976.0,27670.0,28572.5,10668.622
1652353200000,28572.5,29266.0,28259.0,28469.0,13653.248
1652356800000,28469.0,28745.0,27903.5,28490.0,12763.808
1652360400000,28490.0,28874.0,27888.5,28199.5,14590.243
1652364000000,28199.5,29662.0,27951.5,29564.5,17693.72
1652367600000,29564.5,29811.5,29029.0,29029.5,11703.473
1652371200000,29029.5,29955.0,28897.5,29684.5,14883.124
1652374800000,29684.5,29756.0,28500.0,28624.0,11111.11
1652378400000,28624.0,28781.0,28158.5,28333.0,5902.867
1652382000000,28333.0,28875.0,28260.0,28617.0,8014.657
1652385600000,28617.0,28965.0,28481.5,28600.5,3075.91
1652389200000,28600.5,28621.5,28000.0,28420.5,4849.828
1652392800000,28420.5,28834.5,28329.5,28809.5,6151.547
1652396400000,28809.5,29276.0,28809.0,29003.0,5429.689
1652400000000,29003.0,29575.0,28736.0,29521.5,6545.966
1652403600000,29521.5,29715.0,29242.5,29495.5,5098.867
1652407200000,29495.5,30200.0,29396.5,30108.0,8980.065
1652410800000,30108.0,30813.0,29982.0,30547.0,10358.813
1652414400000,30547.0,30590.0,30238.0,30446.5,3664.099
1652418000000,30446.5,31049.0,30403.0,30508.0,7108.791
1652421600000,30508.0,30674.5,30300.0,30369.5,3659.905
1652425200000,30369.5,30486.0,30155.5,30162.5,3763.068
1652428800000,30162.5,30431.5,30162.5,30323.0,3628.625
1652432400000,30323.0,30749.0,30314.5,30429.5,5536.543
1652436000000,30429.5,30537.0,30140.5,30456.5,3690.5
1652439600000,30456.5,30743.5,30230.0,30639.5,5314.139
1652443200000,30639.5,30845.5,30433.5,30692.5,5210.041
1652446800000,30692.5,30874.0,30326.0,30731.0,7324.063
1652450400000,30731.0,31000.0,30600.0,30680.0,6481.447
1652454000000,30680.0,30707.5,30185.5,30327.0,5520.256
1652457600000,30327.0,30512.0,29700.0,29916.0,9461.116
1652461200000,29916.0,30303.5,29547.5,29585.0,7464.823
1652464800000,29585.0,30269.0,29351.0,30119.5,10975.298
1652468400000,30119.5,30200.0,29930.0,30060.5,3467.245
1652472000000,30060.5,30098.5,29739.5,29775.0,3702.097
1652475600000,29775.0,30070.0,29686.0,30016.5,1763.718
1652479200000,30016.5,30126.5,29775.5,29785.5,2407.852
1652482800000,29785.5,29821.0,29181.0,29268.5,6333.483
1652486400000,29268.5,29616.5,29200.0,29487.5,4414.406
1652490000000,29487.5,29788.5,29338.5,29685.5,3791.084
1652493600000,29685.5,29771.0,29491.5,29500.5,2451.591
1652497200000,29500.5,29677.0,29455.0,29566.5,2275.337
1652500800000,29566.5,29584.0,29200.0,29346.5,3917.181
1652504400000,29346.5,29519.0,29269.0,29433.0,2821.767
1652508000000,29433.0,29600.0,29372.0,29492.5,1954.606
1652511600000,29492.5,29555.5,29377.0,29410.0,1333.867
1652515200000,29410.0,29580.0,29349.0,29517.0,2261.977
1652518800000,29517.0,29570.0,29361.5,29477.5,2506.987
1652522400000,29477.5,29480.0,29235.5,29305.5,2654.273
1652526000000,29305.5,29350.0,28809.0,29059.5,9035.889
1652529600000,29059.5,29245.5,28933.0,29079.0,3356.247
1652533200000,29079.0,29141.0,28762.5,28821.0,4979.187
1652536800000,28821.0,28975.0,28630.5,28920.0,5282.828
1652540400000,28920.0,29082.0,28755.0,28812.0,3589.547
1652544000000,28812.0,29655.0,28597.5,29329.5,10901.487
1652547600000,29329.5,29600.0,29222.5,29584.5,5764.058
1652551200000,29584.5,29915.0,29450.0,29508.5,7860.843
1652554800000,29508.5,29635.0,29265.0,29321.5,4050.341
1652558400000,29321.5,29647.5,29257.5,29362.5,3644.095
1652562000000,29362.5,29851.5,29352.0,29679.0,3111.077
1652565600000,29679.0,30321.0,29554.0,30221.5,6021.862
1652569200000,30221.5,30298.0,29882.0,30071.0,4309.301
1652572800000,30071.0,30250.0,29917.0,29951.5,2914.864
1652576400000,29951.5,29989.5,29802.5,29928.5,2459.119
1652580000000,29928.5,30071.0,29730.0,29829.5,3327.64
1652583600000,29829.5,29874.0,29530.0,29716.5,2755.857
1652587200000,29716.5,29776.0,29409.0,29598.5,2551.338
1652590800000,29598.5,29828.0,29478.0,29780.0,2880.519
1652594400000,29780.0,29980.0,29698.0,29945.0,2591.789
1652598000000,29945.0,30029.0,29769.0,29809.5,3011.411
1652601600000,29809.5,29834.5,29500.0,29571.5,2758.827
1652605200000,29571.5,29784.5,29517.0,29744.5,2200.342
1652608800000,29744.5,29932.0,29545.5,29928.5,3300.519
1652612400000,29928.5,30308.0,29750.0,30230.5,6869.485
1652616000000,30230.5,30550.0,30170.0,30289.5,8392.435
1652619600000,30289.5,30389.5,30083.0,30166.0,4335.474
1652623200000,30166.0,30200.0,29761.0,29961.5,5129.057
1652626800000,29961.5,30173.0,29830.0,30003.0,4463.983
1652630400000,30003.0,30291.5,29950.0,30192.5,3937.218
1652634000000,30192.5,30288.0,29935.5,29972.0,2930.068
1652637600000,29972.0,30401.0,29900.0,30293.0,4031.227
1652641200000,30293.0,30510.0,30177.0,30446.5,3232.833
1652644800000,30446.5,31226.5,30340.0,31049.5,14577.549
1652648400000,31049.5,31222.0,30833.5,31061.5,4094.719
1652652000000,31061.5,31518.0,31060.0,31077.5,7761.759
1652655600000,31077.5,31380.0,31036.0,31315.5,3163.649
1652659200000,31315.5,31315.5,31038.0,31099.0,3407.454
1652662800000,31099.0,31150.0,30673.0,30756.5,5127.29
1652666400000,30756.5,30766.0,30376.0,30490.0,5708.502
1652670000000,30490.0,30506.5,30210.0,30313.0,4057.111
1652673600000,30313.0,30440.0,30099.0,30322.5,4709.094
1652677200000,30322.5,30454.0,30223.0,30280.5,2493.91
1652680800000,30280.5,30283.5,29336.0,29555.0,17094.213
1652684400000,29555.0,29732.0,29216.0,29569.0,6347.704
1652688000000,29569.0,29874.0,29555.0,29765.5,4291.089
1652691600000,29765.5,29765.5,29438.5,29575.0,4603.597
1652695200000,29575.0,30185.0,29380.0,30154.0,8319.378
1652698800000,30154.0,30176.0,29894.0,29931.0,4565.338
1652702400000,29931.0,30310.5,29564.5,29877.0,13416.596
1652706000000,29877.0,30076.0,29405.0,29498.5,13216.318
1652709600000,29498.5,29824.0,29435.0,29470.0,6990.13
1652713200000,29470.0,29724.0,29286.0,29649.5,7596.298
1652716800000,29649.5,29725.5,29050.0,29309.0,11540.777
1652720400000,29309.0,29830.5,29232.5,29707.5,5789.095
1652724000000,29707.5,29998.5,29652.5,29901.0,4485.36
1652727600000,29901.0,29974.5,29527.0,29572.0,3915.678
1652731200000,29572.0,29946.0,29536.0,29942.0,2494.399
1652734800000,29942.0,30250.0,29902.0,30159.5,4822.432
1652738400000,30159.5,30219.5,29965.5,30000.0,3247.573
1652742000000,30000.0,30106.5,29812.0,29854.0,2929.905
1652745600000,29854.0,30205.5,29784.0,30131.5,3423.575
1652749200000,30131.5,30155.0,29759.5,29977.0,3801.695
1652752800000,29977.0,30121.0,29872.5,30039.5,2451.27
1652756400000,30039.5,30530.0,29999.0,30333.5,6794.439
1652760000000,30333.5,30445.0,30219.5,30366.5,3176.222
1652763600000,30366.5,30499.0,30255.0,30434.0,2488.703
1652767200000,30434.0,30514.0,30338.0,30499.0,2675.992
1652770800000,30499.0,30555.0,30324.0,30377.5,3292.777
1652774400000,30377.5,30785.0,30365.0,30563.0,5639.694
1652778000000,30563.0,30718.5,30551.5,30625.5,2651.07
1652781600000,30625.5,30632.5,30417.0,30433.5,3003.97
1652785200000,30433.5,30506.5,30252.5,30308.5,4516.377
1652788800000,30308.5,30627.0,30278.0,30575.5,5119.546
1652792400000,30575.5,30741.0,30327.5,30500.5,6695.74
1652796000000,30500.5,30541.0,29898.0,30060.0,10842.532
1652799600000,30060.0,30233.0,29948.0,30140.0,6414.137
1652803200000,30140.0,30204.0,29835.0,30121.5,6275.744
1652806800000,30121.5,30248.5,30055.0,30062.0,3370.042
1652810400000,30062.0,30234.5,29400.0,29830.5,15303.903
1652814000000,29830.5,30326.5,29795.0,30071.0,8302.956
1652817600000,30071.0,30199.0,30025.0,30089.5,2521.314
1652821200000,30089.5,30650.0,30052.5,30531.0,4089.763
1652824800000,30531.0,30575.0,30230.5,30335.0,3498.798
1652828400000,30335.0,30550.0,30335.0,30424.5,3578.514
1652832000000,30424.5,30692.5,30401.5,30490.0,3601.475
1652835600000,30490.0,30503.0,30050.0,30115.0,4564.029
1652839200000,30115.0,30212.5,30074.0,30208.0,2661.158
1652842800000,30208.0,30208.5,29717.0,29821.0,7640.758
1652846400000,29821.0,29922.0,29740.0,29810.0,3882.044
1652850000000,29810.0,30040.0,29768.5,30018.0,4157.767
1652853600000,30018.0,30070.0,29720.0,29722.5,3975.092
1652857200000,29722.5,29906.0,29658.0,29895.5,3308.946
1652860800000,29895.5,29936.5,29712.5,29858.5,3202.05
1652864400000,29858.5,29997.0,29725.0,29940.0,2834.53
1652868000000,29940.0,30020.0,29875.0,29932.5,2360.081
1652871600000,29932.5,29947.5,29725.0,29811.5,3100.263
1652875200000,29811.5,29880.0,29489.5,29521.5,5907.904
1652878800000,29521.5,29677.5,29257.5,29320.0,11409.07
1652882400000,29320.0,29481.5,29036.0,29214.0,8763.568
1652886000000,29214.0,29215.0,28833.0,28964.5,8818.763
1652889600000,28964.5,29252.5,28715.0,29213.5,13091.21
1652893200000,29213.5,29215.0,28890.0,28977.0,5515.005
1652896800000,28977.0,29272.5,28850.0,29193.0,5475.059
1652900400000,29193.0,29536.5,29153.0,29257.5,8434.194
1652904000000,29257.5,29268.5,28940.0,29216.0,3939.424
1652907600000,29216.0,29344.0,29062.0,29187.5,2598.707
1652911200000,29187.5,29403.0,28885.0,28965.5,4278.94
1652914800000,28965.5,29090.0,28633.0,28694.0,5204.086
1652918400000,28694.0,29046.5,28686.0,28892.5,4540.115
1652922000000,28892.5,29024.5,28706.5,28755.0,2676.382
1652925600000,28755.0,29322.0,28676.0,29158.5,7828.992
1652929200000,29158.5,29300.0,29074.5,29167.0,4024.744
1652932800000,29167.0,29272.5,29057.5,29073.0,2936.837
1652936400000,29073.0,29191.5,29011.5,29051.0,2504.277
1652940000000,29051.0,29424.0,29051.0,29294.0,4748.92
1652943600000,29294.0,29330.0,29067.5,29185.0,3563.669
1652947200000,29185.0,29252.5,28952.0,28955.0,3982.04
1652950800000,28955.0,29040.0,28835.0,28988.0,5094.852
1652954400000,28988.0,29250.0,28919.0,29194.0,4722.919
1652958000000,29194.0,29506.0,29110.0,29471.0,6427.025
1652961600000,29471.0,29634.0,29343.5,29472.5,7670.126
1652965200000,29472.5,29750.0,29320.0,29494.0,11581.489
1652968800000,29494.0,29879.0,29484.0,29830.0,10409.123
1652972400000,29830.0,30551.0,29766.5,30378.0,17453.65
1652976000000,30378.0,30432.5,30075.0,30135.0,7908.704
1652979600000,30135.0,30250.0,29947.0,30172.0,5875.113
1652983200000,30172.0,30361.5,30122.5,30211.0,4630.258
1652986800000,30211.0,30304.0,29962.0,29963.5,2999.055
1652990400000,29963.5,30269.0,29935.0,30269.0,2080.578
1652994000000,30269.0,30475.0,30193.5,30266.0,3474.425
1652997600000,30266.0,30266.0,30110.0,30173.5,1842.423
1653001200000,30173.5,30420.0,30152.5,30310.0,2729.881
1653004800000,30310.0,30350.0,30131.0,30248.0,2962.018
1653008400000,30248.0,30767.0,30123.0,30477.0,8852.753
1653012000000,30477.0,30507.5,30222.0,30317.5,3593.223
1653015600000,30317.5,30335.0,30113.0,30170.0,3066.064
1653019200000,30170.0,30228.0,29983.0,30084.0,3705.386
1653022800000,30084.0,30185.5,30020.0,30180.5,2468.824
1653026400000,30180.5,30180.5,29840.5,30003.5,5128.975
1653030000000,30003.5,30341.0,29955.5,30248.0,5683.125
1653033600000,30248.0,30389.5,30129.0,30165.0,3619.809
1653037200000,30165.0,30382.5,30095.0,30297.0,3564.48
1653040800000,30297.0,30445.0,30246.5,30415.0,3328.112
1653044400000,30415.0,30524.5,30225.5,30401.5,5729.893
1653048000000,30401.5,30444.0,30069.0,30251.5,5294.84
1653051600000,30251.5,30428.5,30089.5,30355.0,7466.893
1653055200000,30355.0,30355.5,29419.0,29487.5,18154.896
1653058800000,29487.5,29491.5,29043.0,29130.0,15466.563
1653062400000,29130.0,29130.0,28709.0,28888.5,14672.007
1653066000000,28888.5,29040.0,28708.0,28955.0,7648.839
1653069600000,28955.0,29083.0,28801.0,28996.5,4812.86
1653073200000,28996.5,29353.0,28922.5,29273.5,7252.39
1653076800000,29273.5,29341.5,29104.0,29138.5,3582.794
1653080400000,29138.5,29287.0,29123.5,29167.0,2104.709
1653084000000,29167.0,29320.0,29127.0,29135.5,1665.92
1653087600000,29135.5,29366.0,29135.5,29185.0,2457.76
1653091200000,29185.0,29325.0,29152.0,29264.5,1944.535
1653094800000,29264.5,29280.0,28920.5,29129.0,4732.779
1653098400000,29129.0,29246.0,29063.0,29209.0,2018.366
1653102000000,29209.0,29276.0,29111.0,29231.5,1290.418
1653105600000,29231.5,29249.5,29187.0,29234.0,921.573
1653109200000,29234.0,29304.0,29197.5,29268.5,1218.566
1653112800000,29268.5,29350.0,29205.5,29335.5,1882.664
1653116400000,29335.5,29540.0,29292.0,29407.5,4235.123
1653120000000,29407.5,29461.0,29351.0,29363.5,1954.01
1653123600000,29363.5,29372.0,29239.0,29328.0,2971.578
1653127200000,29328.0,29421.0,29190.0,29284.5,3439.68
1653130800000,29284.5,29319.5,29151.0,29272.5,2540.403
1653134400000,29272.5,29338.5,29180.0,29277.0,3093.903
1653138000000,29277.0,29363.5,29232.5,29292.0,1950.933
1653141600000,29292.0,29480.5,29250.0,29389.5,3610.842
1653145200000,29389.5,29635.0,29269.5,29529.5,5345.867
1653148800000,29529.5,29653.5,29468.5,29546.0,3878.095
1653152400000,29546.0,29583.0,29382.0,29393.5,2780.618
1653156000000,29393.5,29475.5,29387.5,29469.0,1365.236
1653159600000,29469.0,29583.5,29426.0,29449.5,1509.62
1653163200000,29449.5,29510.5,29327.0,29410.5,1935.682
1653166800000,29410.5,29442.5,29314.5,29336.5,1221.023
1653170400000,29336.5,29394.0,29294.5,29394.0,1503.899
1653174000000,29394.0,29509.0,29386.0,29420.5,1456.966
1653177600000,29420.5,29490.0,29386.0,29464.5,1200.973
1653181200000,29464.5,29540.0,29454.0,29481.0,1304.08
1653184800000,29481.0,29496.0,29356.0,29380.5,1385.238
1653188400000,29380.5,29482.0,29314.0,29354.5,1818.182
1653192000000,29354.5,29354.5,29220.5,29276.5,2311.376
1653195600000,29276.5,29400.0,29276.5,29346.0,1490.645
1653199200000,29346.0,29393.0,29342.0,29384.5,725.406
1653202800000,29384.5,29439.5,29339.0,29418.5,1134.042
1653206400000,29418.5,29569.0,29405.5,29533.0,3306.146
1653210000000,29533.0,30207.0,29508.0,30125.5,13107.62
1653213600000,30125.5,30314.0,30090.5,30177.0,7641.277
1653217200000,30177.0,30245.0,29786.5,29887.0,8011.354
1653220800000,29887.0,30241.0,29887.0,30160.0,6539.234
1653224400000,30160.0,30172.0,29950.0,30070.0,4516.614
1653228000000,30070.0,30140.0,29912.5,29967.5,4629.814
1653231600000,29967.5,29977.0,29661.5,29833.0,7289.703
1653235200000,29833.0,29958.5,29721.0,29911.5,3540.415
1653238800000,29911.5,30169.0,29862.0,29917.0,5177.008
1653242400000,29917.0,30044.0,29822.0,30020.0,2312.019
1653246000000,30020.0,30080.0,29888.0,29924.0,1514.027
1653249600000,29924.0,30101.5,29892.0,29926.0,1669.428
1653253200000,29926.0,30070.0,29900.0,30007.0,1450.676
1653256800000,30007.0,30499.0,30007.0,30255.0,7835.158
1653260400000,30255.0,30478.0,30250.0,30269.5,3705.158
1653264000000,30269.5,30445.0,30168.0,30268.0,3838.375
1653267600000,30268.0,30268.5,30145.5,30195.0,1964.62
1653271200000,30195.0,30196.5,30035.5,30125.0,2645.517
1653274800000,30125.0,30199.5,30075.5,30163.5,1539.961
1653278400000,30163.5,30234.5,30103.5,30117.0,1926.86
1653282000000,30117.0,30320.5,30100.0,30290.0,2407.779
1653285600000,30290.0,30654.5,30279.0,30477.0,8573.63
1653289200000,30477.0,30646.5,30400.0,30440.0,4981.757
1653292800000,30440.0,30505.0,30275.0,30345.5,4054.611
